,Premise 1,Conclusion,GPT-4,GPT-3.5
3410,pike,shark,6.5,9.4750976064682
3411,pike,squid,2.5,9.04073527673858
3412,pike,trout,10.0,12.82912541269842
3413,piranha,anchovy,4.0,7.269499238505579
3414,piranha,carp,6.5,8.532369014711023
3415,piranha,cod,4.5,7.860717995057799
3416,piranha,dolphin,2.0,6.494625135742793
3417,piranha,eel,5.0,8.68051328038499
3418,piranha,flatfish,3.5,8.271982191174994
3419,piranha,goldfish,4.0,7.320016038342583
3420,piranha,herring,5.0,7.119380078682754
3421,piranha,orca,2.5,7.375827521136281
3422,piranha,pike,7.5,9.052470489205259
3423,piranha,piranha,4.5,7.496657760944634
3424,piranha,plaice,3.5,3.9696074599207734
3425,piranha,ray,4.0,8.98716364643564
3426,piranha,sardine,4.0,3.612156756276602
3427,piranha,shark,7.5,9.317072357125094
3428,piranha,squid,3.0,9.001210688288644
3429,piranha,stickleback,5.0,7.149876099287711
3430,piranha,trout,6.0,8.544704130487666
3431,pistol,axe,2.5,8.532499212694193
3432,pistol,bazooka,5.0,9.283083062037088
3433,pistol,bow,7.0,9.554782260876735
3434,pistol,canon,6.5,9.387682107340012
3435,pistol,club,3.0,8.68332018107328
3436,pistol,dagger,5.5,10.279730765982478
3437,pistol,grenade,5.0,9.729829399522796
3438,pistol,pistol,4.46875,8.578441179831497
3439,pistol,rifle,14.0,12.024628610205124
3440,pistol,rope,1.5,4.036584952833603
3441,pistol,shield,2.0,9.067332039574266
3442,pistol,slingshot,5.0,8.603940845479656
3443,pistol,spear,3.5,8.774095546550418
3444,pistol,stick,2.0,7.416235685791272
3445,pistol,sword,4.0,9.33863191187943
3446,pistol,tank,2.5,4.1166085666161
3447,pistol,whip,2.5,8.426073728847495
3448,plaice,anchovy,6.5,8.58616961221426
3449,plaice,carp,8.0,10.374685883107087
3450,plaice,cod,14.0,14.347770653714255
3451,plaice,dolphin,2.0,4.692219894214294
3452,plaice,eel,6.0,9.03120046579997
3453,plaice,flatfish,18.0,14.903336266158144
3454,plaice,goldfish,4.5,9.198351303578196
3455,plaice,herring,7.5,12.640519887642093
3456,plaice,orca,2.0,6.45060598402741
3457,plaice,pike,5.0,9.827916908718231
3458,plaice,piranha,3.5,3.9696074599207734
3459,plaice,plaice,6.833333333333333,10.077796723792913
3460,plaice,ray,8.0,11.816676133350496
3461,plaice,sardine,6.0,12.09602244485362
3462,plaice,shark,4.5,8.775874618214567
3463,plaice,squid,3.5,9.484317954340094
3464,plaice,stickleback,6.5,9.732148423818103
3465,plaice,trout,8.0,12.9766168881665
3466,plane,adjustable spanner,4.0,8.93322998343062
3467,plane,anvil,5.0,5.250669975970683
3468,plane,axe,10.0,10.977175456032224
3469,plane,chisel,15.0,12.749681968668169
3470,plane,crowbar,4.5,8.795679538224967
3471,plane,drill,8.0,9.679051371485041
3472,plane,file,15.0,10.953467495522762
3473,plane,hammer,6.0,9.836308260909426
3474,plane,knife,12.5,9.69481746099331
3475,plane,level,13.5,15.109802605392252
3476,plane,nail,2.5,8.13750911374895
3477,plane,pickaxe,4.5,6.491295509231275
3478,plane,plane,7.1,9.175180834602395
3479,plane,plough,5.5,7.758305625558936
3480,plane,rope,2.0,5.386489451460447
3481,plane,saw,13.0,11.785076214858433
3482,plane,screwdriver,5.5,10.336253063127085
3483,plane,shovel,5.0,9.336478862441513
3484,plane,tongs,4.0,8.51978611136133
3485,plane,wheelbarrow,2.5,4.898245431407364
3486,plane,wrench,4.0,8.874293192223124
3487,plate,apron,2.0,7.3812742494015255
3488,plate,bottle,3.5,6.726218495899474
3489,plate,bowl,15.0,15.29002149327064
3490,plate,colander,5.0,9.193676446330851
3491,plate,fork,5.0,8.659932391815868
3492,plate,fridge,2.0,0.17659322749705245
3493,plate,glass,8.0,9.682626121598688
3494,plate,grater,3.5,8.292895568000837
3495,plate,kettle,3.5,7.406821389836306
3496,plate,knife,3.5,7.346455056470262
3497,plate,mixer,3.0,7.052402299460567
3498,plate,mug,6.0,9.7273713769899
3499,plate,nutcracker,2.0,6.3002668820142915
3500,plate,oven,2.5,3.704970005341262
3501,plate,pan,8.0,9.8298068274308
3502,plate,percolator,2.5,7.4723826462248315
3503,plate,plate,4.339285714285714,7.44014552443794
3504,plate,pot,7.5,9.124684606952574
3505,plate,scale,4.0,8.64919651864295
3506,plate,scissors,2.0,2.636258889960537
3507,plate,sieve,5.0,8.925166768282374
3508,plate,spatula,4.5,7.563149734777451
3509,plate,spoon,5.0,8.918133132594395
3510,plate,stove,2.5,5.872860721309198
3511,plate,teaspoon,3.5,6.367040934760627
3512,plate,toaster,3.0,5.2936005142078155
3513,plate,towel,2.0,5.18646998961487
3514,plate,whisk,2.5,6.884329172670553
3515,plate,wok,5.0,8.659469222905848
3516,plough,adjustable spanner,3.0,4.855409662597769
3517,plough,anvil,4.0,2.0536833864448267
3518,plough,axe,5.0,9.32553158116793
3519,plough,chisel,6.0,4.418952742192832
3520,plough,crowbar,4.0,6.246704638483145
3521,plough,drill,6.0,4.725185420611912
3522,plough,file,3.5,4.665456280717207
3523,plough,hammer,4.5,4.8816648023802625
3524,plough,knife,5.0,4.744754914556746
3525,plough,level,3.5,7.641144670688869
3526,plough,nail,3.0,3.056871317085908
3527,plough,pickaxe,8.0,6.3619909569860935
3528,plough,plane,5.5,7.758305625558936
3529,plough,plough,5.025,6.062173374376698
3530,plough,rope,3.0,4.642659173190342
3531,plough,saw,4.0,6.117054914532746
3532,plough,screwdriver,3.0,4.0748804163470025
3533,plough,shovel,13.5,15.03687880934515
3534,plough,tongs,3.5,7.071791165312282
3535,plough,wheelbarrow,9.0,9.160696052196169
3536,plough,wrench,3.5,4.40385095713783
3537,pot,apron,2.0,9.309618356582355
3538,pot,bottle,5.0,9.0769976050569
3539,pot,bowl,13.0,14.006112789296228
3540,pot,colander,10.0,13.6554064517309
3541,pot,fork,3.5,7.478194307839525
3542,pot,fridge,2.5,1.1835182000257296
3543,pot,glass,5.0,9.263056961456961
3544,pot,grater,4.0,9.599293605162439
3545,pot,kettle,15.0,15.709492486937538
3546,pot,knife,4.5,9.09651295657626
3547,pot,mixer,4.5,10.907613994219851
3548,pot,mug,8.0,10.273069820770184
3549,pot,nutcracker,3.0,8.720122337767126
3550,pot,oven,6.5,8.310577422181336
3551,pot,pan,16.0,16.765293538762748
3552,pot,percolator,12.0,14.395839887991707
3553,pot,plate,7.5,9.124684606952574
3554,pot,pot,6.5,10.275249608695448
3555,pot,scale,4.5,10.50996761510002
3556,pot,scissors,2.0,4.139532674189213
3557,pot,sieve,7.5,11.186366388396062
3558,pot,spatula,4.5,11.381677224855972
3559,pot,spoon,5.0,10.0913681175481
3560,pot,stove,6.5,13.763383848120059
3561,pot,teaspoon,4.5,9.261171163045605
3562,pot,toaster,4.0,7.459585448560842
3563,pot,towel,2.0,6.049676283212334
3564,pot,whisk,4.5,11.162236144497424
3565,pot,wok,15.0,15.826618806636557
3566,pullover,Boot,3.5,9.677978592607154
3567,pullover,beanie,6.0,12.88968892873213
3568,pullover,belt,2.0,7.785662745306769
3569,pullover,blouse,12.0,10.80335451942424
3570,pullover,bra,3.5,8.49109264729961
3571,pullover,cap,4.5,9.824904772075314
3572,pullover,coat,12.0,12.133872816015531
3573,pullover,dress,5.0,9.42061265675062
3574,pullover,dungarees,4.5,9.376763343393918
3575,pullover,hat,4.0,9.74011398491994
3576,pullover,jeans,6.0,11.03587238376764
3577,pullover,mittens,4.5,11.175511484011206
3578,pullover,panties,2.5,8.698102870529985
3579,pullover,pants,4.5,10.245792090072907
3580,pullover,pullover,6.666666666666667,10.498650156319867
3581,pullover,pyjamas,6.5,9.154072558509297
3582,pullover,scarf,6.5,10.009755691697688
3583,pullover,shirt,13.5,13.005495875816294
3584,pullover,shoes,2.5,8.553399710344856
3585,pullover,shorts,8.5,11.53365377563065
3586,pullover,skirt,3.5,9.131991107831576
3587,pullover,socks,4.5,9.036317747368162
3588,pullover,suit,4.0,9.386418454046675
3589,pullover,sweater,18.0,17.097902575129993
3590,pullover,t-shirt,12.0,13.191240743780853
3591,pullover,tie,3.0,8.091447846750746
3592,pullover,top,15.0,13.465661201636376
3593,pullover,tracksuit,8.0,10.50687309718625
3594,pyjamas,Boot,4.0,2.905508350283738
3595,pyjamas,beanie,3.5,7.130745048570236
3596,pyjamas,belt,2.5,2.96673868365011
3597,pyjamas,blouse,6.5,7.9648684943990995
3598,pyjamas,bra,4.0,7.34173445771699
3599,pyjamas,cap,3.5,4.409671810559435
3600,pyjamas,coat,6.5,6.683054062768117
3601,pyjamas,dress,6.5,8.535506777291374
3602,pyjamas,dungarees,5.0,8.556555516179605
3603,pyjamas,hat,4.0,5.533203204720136
3604,pyjamas,jeans,4.5,8.28091385246168
3605,pyjamas,mittens,4.0,7.899793073692099
3606,pyjamas,panties,6.0,8.062026820319723
3607,pyjamas,pants,12.5,9.277015771045836
3608,pyjamas,pullover,6.5,9.154072558509297
3609,pyjamas,pyjamas,6.37037037037037,7.228585465068424
3610,pyjamas,scarf,4.0,5.826303542197692
3611,pyjamas,shirt,12.5,9.56582626533185
3612,pyjamas,shoes,4.0,1.9972782066591621
3613,pyjamas,shorts,10.0,8.3656871297999
3614,pyjamas,skirt,6.0,7.654094195451123
3615,pyjamas,socks,9.0,6.78862960555274
3616,pyjamas,suit,4.5,7.355852354739387
3617,pyjamas,sweater,10.0,9.522114097150972
3618,pyjamas,t-shirt,10.0,9.900237762881634
3619,pyjamas,tie,2.5,2.831898742889109
3620,pyjamas,top,8.0,9.430639833482655
3621,pyjamas,tracksuit,12.0,11.231837338543716
3622,python,alligator,6.5,12.072051753786685
3623,python,chameleon,5.0,10.230315714399612
3624,python,cobra,9.0,15.645517017706172
3625,python,crocodile,6.5,12.053187623534445
3626,python,dinosaur,5.0,6.970017587586413
3627,python,frog,3.0,9.072402689621768
3628,python,gecko,7.0,10.961253760530395
3629,python,iguana,6.5,11.506475464519493
3630,python,lizard,9.0,12.667908402234445
3631,python,python,6.866666666666666,11.246292393319742
3632,python,salamander,4.5,8.79939065714231
3633,python,snake,18.5,16.412689323280414
3634,python,toad,2.0,9.02824355833756
3635,python,tortoise,4.5,9.138961466908555
3636,python,turtle,5.0,10.23536566920685
3637,python,viper,11.0,13.90060521100101
3638,rabbit,beaver,10.0,12.312702877823934
3639,rabbit,cat,10.0,12.759296608961726
3640,rabbit,cow,7.0,9.454991255431946
3641,rabbit,deer,11.0,13.526432888259576
3642,rabbit,dog,7.5,12.412479042754669
3643,rabbit,donkey,5.5,9.033169128655555
3644,rabbit,dromedary,5.0,8.766449312342687
3645,rabbit,elephant,3.5,8.0677605158705
3646,rabbit,fox,8.0,12.15125223925696
3647,rabbit,giraffe,4.0,6.988427253599765
3648,rabbit,hamster,11.0,13.463100406994425
3649,rabbit,hedgehog,8.0,12.286707126303453
3650,rabbit,hippopotamus,3.0,7.507955959960352
3651,rabbit,horse,7.5,11.757790506187607
3652,rabbit,lion,3.5,8.334960036010873
3653,rabbit,llama,5.0,10.016034762341402
3654,rabbit,mouse,12.0,15.313844561982236
3655,rabbit,rabbit,6.869565217391305,10.659926766239504
3656,rabbit,rhinoceros,3.0,7.823406527661129
3657,rabbit,sheep,8.0,12.29162278835716
3658,rabbit,squirrel,12.0,14.922894832554242
3659,rabbit,tiger,3.5,8.451812371087902
3660,rabbit,wolf,4.0,9.098621501384768
3661,rabbit,zebra,6.0,8.436603119725754
3662,ray,anchovy,3.5,8.8187290188356
3663,ray,carp,5.5,11.018348413709813
3664,ray,cod,6.0,11.087859764868345
3665,ray,dolphin,4.0,11.864189412654456
3666,ray,eel,7.5,10.831490645392321
3667,ray,flatfish,12.0,13.290927010291764
3668,ray,goldfish,4.0,8.98693037641766
3669,ray,herring,4.5,10.08570252404816
3670,ray,orca,3.0,9.719988830021395
3671,ray,pike,4.5,9.799706824046883
3672,ray,piranha,4.0,8.98716364643564
3673,ray,plaice,8.0,11.816676133350496
3674,ray,ray,6.119047619047619,10.949506126499644
3675,ray,sardine,4.0,10.629710049615294
3676,ray,shark,15.0,13.965655184416027
3677,ray,squid,4.0,10.888092919710415
3678,ray,stickleback,4.5,10.808394459261834
3679,ray,trout,5.5,11.1496676758073
3680,rhinoceros,beaver,4.5,8.847402359962185
3681,rhinoceros,cat,4.0,10.309802108903828
3682,rhinoceros,cow,9.0,12.69216496938957
3683,rhinoceros,deer,6.5,11.885157744807543
3684,rhinoceros,dog,4.5,10.775241241552546
3685,rhinoceros,donkey,5.5,8.725822550391104
3686,rhinoceros,dromedary,7.0,11.42586613562123
3687,rhinoceros,elephant,12.0,16.715832434760635
3688,rhinoceros,fox,3.5,8.146388457446214
3689,rhinoceros,giraffe,6.0,10.201249071087453
3690,rhinoceros,hamster,3.0,6.502040806664192
3691,rhinoceros,hedgehog,4.0,9.843328778865478
3692,rhinoceros,hippopotamus,11.0,14.477350798389992
3693,rhinoceros,horse,9.0,14.631977022692238
3694,rhinoceros,lion,6.0,13.653056997261725
3695,rhinoceros,llama,4.5,9.067843797245525
3696,rhinoceros,mouse,3.5,6.556420832055707
3697,rhinoceros,rabbit,3.0,7.823406527661129
3698,rhinoceros,rhinoceros,5.673913043478261,10.610630344610628
3699,rhinoceros,sheep,4.5,8.977043743692569
3700,rhinoceros,squirrel,3.0,6.032829374828143
3701,rhinoceros,tiger,6.0,14.896120470415767
3702,rhinoceros,wolf,4.5,10.009023000013055
3703,rhinoceros,zebra,6.0,11.849128702336612
3704,rifle,axe,3.0,8.577908267133225
3705,rifle,bazooka,10.0,12.42321877326362
3706,rifle,bow,8.0,10.995769281940472
3707,rifle,canon,10.0,12.761888342170245
3708,rifle,club,2.5,6.914356822968179
3709,rifle,dagger,3.5,8.191738268729242
3710,rifle,grenade,5.0,9.759064885369074
3711,rifle,pistol,14.0,12.024628610205124
3712,rifle,rifle,5.0625,8.565875462481317
3713,rifle,rope,1.5,3.1685659340267587
3714,rifle,shield,2.0,8.563052636667999
3715,rifle,slingshot,4.0,7.304428467272907
3716,rifle,spear,5.0,9.319156893602955
3717,rifle,stick,2.5,4.505720830996722
3718,rifle,sword,3.5,8.771357360894303
3719,rifle,tank,4.5,7.717239544555568
3720,rifle,whip,2.0,6.0559124799046895
3721,robin,blackbird,15.0,15.55608071950808
3722,robin,canary,14.5,13.627793372845904
3723,robin,chicken,12.0,11.723345223188094
3724,robin,crow,12.0,12.145997801326843
3725,robin,dove,14.0,15.259959305590383
3726,robin,duck,10.0,12.4216941666933
3727,robin,eagle,10.0,9.970364980363009
3728,robin,falcon,11.0,9.078179145544922
3729,robin,heron,8.0,13.9813596776569
3730,robin,magpie,13.0,13.064618768353876
3731,robin,ostrich,5.0,8.078168301181599
3732,robin,parrot,11.0,10.744520783562987
3733,robin,peacock,8.0,10.209324851316644
3734,robin,pelican,8.0,9.111401143533843
3735,robin,robin,10.608695652173912,11.806899010878997
3736,robin,rooster,10.0,12.150559129429368
3737,robin,seagull,11.0,8.773854947929387
3738,robin,sparrow,15.0,16.35155531990907
3739,robin,stork,8.0,12.540210984225698
3740,robin,swallow,15.0,14.964768185444278
3741,robin,swan,8.0,11.158870251920941
3742,robin,turkey,8.0,10.646310298648359
3743,robin,vulture,6.5,8.62541453914495
3744,robin,woodpecker,11.0,11.374325352898515
3745,rocket,Mopeds,3.5,2.0382504006038085
3746,rocket,airplane,13.0,13.497724512971867
3747,rocket,bicycle,2.5,2.7919604373537767
3748,rocket,boat,6.5,7.114963351267416
3749,rocket,bus,4.5,3.8899143075071207
3750,rocket,car,7.5,4.291231272274449
3751,rocket,carriage,3.5,2.941881733975573
3752,rocket,cart,3.5,5.486323868778721
3753,rocket,helicopter,8.0,9.268565100949626
3754,rocket,hovercraft,6.5,8.82224356874435
3755,rocket,jeep,3.0,5.0826567925874135
3756,rocket,motorbike,4.5,4.82767077300786
3757,rocket,rocket,5.086956521739131,5.217318690056473
3758,rocket,skateboard,2.5,2.5891728218081758
3759,rocket,sled,4.5,3.363484556943253
3760,rocket,submarine,7.5,7.9828174445848035
3761,rocket,taxi,3.0,3.7841739402119288
3762,rocket,tractor,3.0,2.7388156525400396
3763,rocket,trailer,3.5,2.947709552644587
3764,rocket,train,6.5,6.9828471167481485
3765,rocket,tram,3.5,4.7413486629801005
3766,rocket,truck,5.5,3.7261698901650737
3767,rocket,van,4.0,3.227873874646017
3768,rocket,zeppelin,7.0,7.860530238004772
3769,rooster,blackbird,10.0,11.100260700346595
3770,rooster,canary,10.0,10.17867534213373
3771,rooster,chicken,19.0,16.777272276613026
3772,rooster,crow,10.0,10.694073182255373
3773,rooster,dove,10.0,9.449589916899999
3774,rooster,duck,11.0,10.57732061500952
3775,rooster,eagle,8.0,10.45110155986203
3776,rooster,falcon,8.0,9.440101457567533
3777,rooster,heron,7.5,9.91701370340712
3778,rooster,magpie,8.0,9.595222716363235
3779,rooster,ostrich,10.0,9.27005770659401
3780,rooster,parrot,10.0,11.80318660586391
3781,rooster,peacock,11.0,11.134942454231627
3782,rooster,pelican,6.0,8.967352886756967
3783,rooster,robin,10.0,12.150559129429368
3784,rooster,rooster,9.58695652173913,10.48190749896733
3785,rooster,seagull,7.5,9.35706624580913
3786,rooster,sparrow,11.0,10.489211688160218
3787,rooster,stork,9.5,9.550717288181193
3788,rooster,swallow,9.5,9.131486932025712
3789,rooster,swan,8.0,9.09615942154933
3790,rooster,turkey,13.0,13.120520944438987
3791,rooster,vulture,6.5,8.593933749686382
3792,rooster,woodpecker,7.0,10.2380459530636
3793,rope,adjustable spanner,2.5,5.878821199379983
3794,rope,anvil,2.0,2.9787815611758783
3795,rope,axe,2.5,6.762140433002024
3796,rope,bazooka,1.0,1.569023464484851
3797,rope,bow,3.0,8.447493646347215
3798,rope,canon,1.0,2.464949738019899
3799,rope,chisel,2.5,7.130750293585971
3800,rope,club,3.0,8.01344246199021
3801,rope,crowbar,3.0,9.223263619617695
3802,rope,dagger,2.0,6.865066875378609
3803,rope,drill,3.0,4.7750383384980175
3804,rope,file,2.5,7.237448820799296
3805,rope,grenade,1.5,4.7304693038988885
3806,rope,hammer,3.0,7.182720682836273
3807,rope,knife,3.0,8.179107904295218
3808,rope,level,3.0,7.670356553380201
3809,rope,nail,3.0,6.663023821466121
3810,rope,pickaxe,3.0,7.364824182431224
3811,rope,pistol,1.5,4.036584952833603
3812,rope,plane,2.0,5.386489451460447
3813,rope,plough,3.0,4.642659173190342
3814,rope,rifle,1.5,3.1685659340267587
3815,rope,rope,2.6,6.122615376573893
3816,rope,saw,3.0,7.174670994478124
3817,rope,screwdriver,2.0,4.455675644398697
3818,rope,shield,2.0,6.616546613508726
3819,rope,shovel,3.0,8.239934723764225
3820,rope,slingshot,3.0,7.540154984232659
3821,rope,spear,2.0,5.523860976861319
3822,rope,stick,3.5,7.794644063007697
3823,rope,sword,2.0,4.8446820415259815
3824,rope,tank,0.5,0.6326628337771032
3825,rope,tongs,3.5,7.683955116415637
3826,rope,wheelbarrow,3.0,8.223993817777714
3827,rope,whip,8.5,8.742067669943385
3828,rope,wrench,2.5,6.447666288296244
3829,salamander,alligator,4.5,8.72482307799429
3830,salamander,chameleon,5.5,10.266528580144533
3831,salamander,cobra,4.0,8.406808547952991
3832,salamander,crocodile,4.5,8.310960316967197
3833,salamander,dinosaur,4.0,7.437049098512892
3834,salamander,frog,6.5,14.035542677949962
3835,salamander,gecko,6.5,10.696819133264118
3836,salamander,iguana,6.0,10.51793051584033
3837,salamander,lizard,8.0,13.69908385332034
3838,salamander,python,4.5,8.79939065714231
3839,salamander,salamander,5.366666666666666,10.221518123045337
3840,salamander,snake,7.5,10.7106853837418
3841,salamander,toad,5.0,12.353930034080687
3842,salamander,tortoise,5.0,9.202260993791219
3843,salamander,turtle,5.0,11.370829950431723
3844,salamander,viper,4.0,8.790129024545662
3845,salmon,anchovy,7.0,9.373034795949984
3846,salmon,carp,12.0,12.95089067553305
3847,salmon,cod,12.0,15.007953057622068
3848,salmon,dolphin,4.0,5.64750936927092
3849,salmon,eel,8.0,9.687974231021567
3850,salmon,flatfish,8.0,13.110177968326209
3851,salmon,goldfish,7.0,10.236135978683759
3852,salmon,herring,14.0,15.191861358148486
3853,salmon,orca,3.0,8.14128410919664
3854,salmon,pike,12.0,12.510817179581393
3855,salmon,piranha,7.0,8.389632587935662
3856,salmon,plaice,8.0,13.815785730896888
3857,salmon,ray,5.0,11.64888766211909
3858,salmon,sardine,8.0,13.948111358026978
3859,salmon,shark,8.0,9.917922004919708
3860,salmon,squid,5.0,10.018496543066087
3861,salmon,trout,15.0,16.441356389852103
3862,sardine,anchovy,14.5,14.817357369518568
3863,sardine,carp,7.5,10.861039336028762
3864,sardine,cod,7.5,14.237493750331478
3865,sardine,dolphin,2.0,5.7167152224835
3866,sardine,eel,5.0,8.679988013767488
3867,sardine,flatfish,6.0,10.955210724686037
3868,sardine,goldfish,6.0,9.517368736280238
3869,sardine,herring,15.0,15.641182187963423
3870,sardine,orca,1.5,5.678037352093568
3871,sardine,pike,5.0,8.814742881067193
3872,sardine,piranha,4.0,3.612156756276602
3873,sardine,plaice,6.0,12.09602244485362
3874,sardine,ray,4.0,10.629710049615294
3875,sardine,sardine,6.166666666666667,10.13278280741796
3876,sardine,shark,4.0,8.241153933353786
3877,sardine,squid,4.0,9.855035353170646
3878,sardine,stickleback,7.5,11.367816547892918
3879,sardine,trout,8.0,12.147119787323843
3880,saw,adjustable spanner,4.5,9.189833829776425
